num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
1,Internet,RoundTrip,9,3,8,Tue,CTSPEN,Japan,0,1,1,8.67,0
1,Internet,RoundTrip,7,3,1,Sat,CTSPEN,Japan,1,1,1,8.67,0
1,Internet,RoundTrip,155,3,2,Thu,CTSPER,Japan,1,0,1,8.67,0
1,Mobile,RoundTrip,25,3,17,Sat,CTSSGN,Japan,0,0,0,8.67,0
1,Internet,RoundTrip,10,3,7,Sun,CTSSIN,Japan,0,0,0,8.67,0
2,Internet,RoundTrip,7,3,16,Sat,CTSSIN,Japan,1,1,1,8.67,0
1,Internet,RoundTrip,107,3,10,Thu,CTSSIN,Japan,1,1,1,8.67,0
1,Internet,RoundTrip,22,3,14,Tue,CTSSIN,Japan,0,1,0,8.67,0
1,Internet,RoundTrip,8,3,14,Wed,CTSSIN,Singapore,0,0,1,8.67,0
3,Internet,RoundTrip,9,3,1,Fri,CTSSUB,Japan,1,1,1,8.67,0
2,Internet,RoundTrip,28,3,14,Wed,CTSSYD,Japan,0,0,0,8.67,0
2,Internet,RoundTrip,31,3,6,Fri,CTUDPS,China,0,0,0,4.72,0
1,Internet,RoundTrip,78,3,23,Wed,CTUDPS,United States,0,0,1,4.72,0
1,Internet,RoundTrip,15,3,7,Sun,CTUHKT,China,0,0,0,4.72,1
1,Internet,RoundTrip,104,3,0,Sat,CTUJHB,Malaysia,0,0,0,4.72,0
2,Internet,RoundTrip,0,3,8,Fri,CTUJHB,Malaysia,1,0,0,4.72,1
1,Internet,RoundTrip,1,3,2,Thu,CTUJHB,Malaysia,1,0,1,4.72,1
1,Internet,RoundTrip,4,3,0,Thu,CTUKCH,Malaysia,1,1,1,4.72,0
1,Internet,RoundTrip,39,3,5,Mon,CTUKCH,Malaysia,0,0,1,4.72,1
2,Internet,RoundTrip,29,3,3,Thu,CTUKCH,Malaysia,0,1,0,4.72,0
1,Internet,RoundTrip,7,3,2,Tue,CTUMEL,Australia,0,0,1,8.83,0
3,Mobile,RoundTrip,156,3,14,Wed,CTUPEN,China,0,0,0,4.72,0
1,Internet,RoundTrip,17,3,18,Sat,CTUPEN,Malaysia,1,0,1,4.72,0
1,Internet,RoundTrip,126,3,14,Fri,CTUPEN,Malaysia,0,0,0,4.72,0
1,Internet,RoundTrip,4,3,7,Wed,CTUPER,Australia,0,1,0,5.62,0
1,Mobile,RoundTrip,2,3,10,Sat,CTUSIN,Singapore,0,0,0,4.72,0
1,Internet,RoundTrip,34,3,14,Sat,CTUSIN,Singapore,0,0,0,4.72,0
1,Internet,RoundTrip,91,3,8,Fri,CTUSIN,China,0,0,0,4.72,0
1,Internet,RoundTrip,132,3,13,Sat,CTUSIN,China,0,0,0,4.72,0
1,Internet,RoundTrip,70,3,23,Thu,CTUSYD,United States,1,1,1,8.58,1
2,Internet,RoundTrip,105,3,11,Wed,CTUSYD,China,0,0,0,8.58,0
1,Internet,RoundTrip,0,3,8,Fri,DACHND,Thailand,1,0,0,7.57,0
1,Internet,RoundTrip,28,3,2,Wed,DACKIX,Japan,0,0,0,7,0
1,Mobile,OneWay,33,3,10,Fri,DACSYD,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,23,3,13,Tue,DACSYD,Australia,1,1,1,8.58,0
1,Internet,RoundTrip,47,3,8,Mon,DACTPE,Taiwan,1,1,1,4.67,0
1,Internet,RoundTrip,10,3,9,Fri,DACTPE,Taiwan,1,0,1,4.67,0
1,Internet,RoundTrip,87,3,12,Sun,DADMEL,Australia,0,1,1,8.83,0
1,Internet,RoundTrip,13,3,4,Tue,DADOOL,Vietnam,1,1,0,8.83,0
2,Internet,RoundTrip,120,3,10,Thu,DELDMK,Switzerland,0,1,0,5.52,0
1,Internet,RoundTrip,22,3,15,Sun,DELDPS,India,0,0,0,5.52,0
1,Internet,RoundTrip,53,3,21,Wed,DELHKG,India,0,1,0,5.52,0
1,Internet,RoundTrip,18,3,14,Mon,DELHKT,India,0,0,0,5.52,0
1,Internet,RoundTrip,59,3,13,Mon,DELHND,Japan,0,0,1,7.57,0
2,Mobile,RoundTrip,24,3,2,Thu,DELJHB,India,0,0,0,5.52,0
2,Internet,RoundTrip,394,3,0,Wed,DELKCH,Malaysia,0,0,0,5.52,0
2,Internet,RoundTrip,37,3,11,Wed,DELLGK,India,0,0,0,5.52,0
2,Internet,RoundTrip,131,3,7,Tue,DELLGK,India,0,0,0,5.52,0
1,Mobile,RoundTrip,69,3,4,Fri,DELMEL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,2,3,9,Tue,DELMEL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,38,3,10,Thu,DELMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,8,3,11,Sat,DELMFM,India,1,1,1,5.52,0
1,Internet,RoundTrip,24,3,15,Thu,DELMFM,India,1,0,1,5.52,0
1,Internet,RoundTrip,18,3,10,Mon,DELMNL,India,0,0,0,5.52,0
1,Internet,RoundTrip,32,3,18,Mon,DELMNL,India,1,0,1,5.52,0
2,Internet,RoundTrip,216,3,23,Mon,DELMNL,Philippines,1,0,0,5.52,1
1,Mobile,RoundTrip,219,3,3,Wed,DELMNL,Philippines,1,1,1,5.52,1
1,Internet,RoundTrip,49,3,6,Fri,DELMYY,Brunei,1,0,0,5.52,0
1,Internet,RoundTrip,12,3,14,Sun,DELPEN,Malaysia,1,1,0,5.52,1
1,Internet,RoundTrip,22,3,8,Thu,DELPEN,Malaysia,0,1,0,5.52,1
1,Internet,RoundTrip,22,3,8,Thu,DELPEN,Malaysia,1,1,0,5.52,1
3,Internet,RoundTrip,23,3,9,Fri,DELPEN,Malaysia,0,0,0,5.52,0
3,Internet,RoundTrip,51,3,15,Sat,DELPER,India,0,0,1,5.62,0
1,Internet,RoundTrip,0,3,6,Sun,DELREP,India,1,0,1,5.52,0
1,Internet,RoundTrip,26,3,17,Tue,DELSGN,Vietnam,0,0,0,5.52,1
1,Mobile,RoundTrip,420,3,9,Fri,DELSGN,India,0,0,0,5.52,0
1,Internet,RoundTrip,226,3,16,Wed,DELSIN,India,0,0,0,5.52,0
2,Internet,RoundTrip,220,3,10,Thu,DELSIN,India,0,0,0,5.52,0
3,Internet,RoundTrip,52,3,10,Tue,DELSIN,Singapore,0,0,0,5.52,0
1,Internet,RoundTrip,29,3,0,Thu,DELSUB,Indonesia,1,1,0,5.52,1
2,Internet,RoundTrip,514,3,16,Tue,DELSYD,India,0,0,0,8.58,0
1,Internet,RoundTrip,22,3,3,Thu,DELSYD,Malaysia,0,0,1,8.58,0
1,Internet,RoundTrip,31,3,1,Fri,DMKHND,India,0,0,0,7.57,0
2,Mobile,RoundTrip,20,3,4,Fri,DMKHND,Japan,0,0,1,7.57,0
1,Internet,RoundTrip,40,3,5,Fri,DMKHND,Thailand,0,0,0,7.57,0
3,Internet,RoundTrip,85,3,3,Thu,DMKHND,Thailand,1,0,0,7.57,1
1,Internet,RoundTrip,38,3,12,Thu,DMKHND,Japan,0,0,0,7.57,0
1,Internet,RoundTrip,147,3,4,Tue,DMKHND,Thailand,0,0,1,7.57,0
1,Mobile,RoundTrip,7,3,7,Mon,DMKHND,Japan,1,0,1,7.57,0
1,Mobile,RoundTrip,188,3,0,Sat,DMKHND,Japan,0,1,0,7.57,0
2,Mobile,RoundTrip,42,3,15,Tue,DMKHND,Japan,0,0,0,7.57,0
2,Internet,RoundTrip,48,3,18,Thu,DMKHND,Thailand,1,1,0,7.57,1
1,Internet,RoundTrip,24,3,16,Tue,DMKHND,Japan,0,0,0,7.57,0
1,Internet,RoundTrip,164,3,14,Tue,DMKHND,Japan,0,0,0,7.57,0
1,Internet,RoundTrip,61,3,1,Sun,DMKHND,Japan,0,0,0,7.57,0
2,Internet,RoundTrip,42,3,15,Mon,DMKHND,Japan,0,0,0,7.57,0
1,Mobile,RoundTrip,10,3,11,Thu,DMKHND,Japan,0,0,0,7.57,0
1,Internet,RoundTrip,31,3,8,Tue,DMKHND,Thailand,0,0,0,7.57,0
1,Internet,RoundTrip,22,3,6,Thu,DMKHND,Japan,0,0,0,7.57,1
1,Internet,RoundTrip,102,3,13,Sun,DMKHND,Thailand,0,0,0,7.57,1
2,Mobile,RoundTrip,18,3,0,Thu,DMKHND,Japan,0,0,0,7.57,0
2,Internet,RoundTrip,32,3,17,Mon,DMKHND,Japan,0,1,0,7.57,0
1,Internet,RoundTrip,37,3,22,Sat,DMKHND,Japan,0,0,0,7.57,0
2,Internet,RoundTrip,20,3,7,Sat,DMKHND,Thailand,1,1,1,7.57,0
1,Internet,RoundTrip,15,3,13,Thu,DMKHND,Japan,0,0,0,7.57,0
1,Internet,RoundTrip,88,3,4,Sat,DMKHND,Japan,1,0,1,7.57,1
1,Internet,RoundTrip,11,3,8,Mon,DMKHND,Thailand,0,0,0,7.57,0
5,Internet,RoundTrip,28,3,4,Wed,DMKHND,Thailand,1,0,0,7.57,0
4,Internet,RoundTrip,53,3,13,Thu,DMKHND,Japan,1,1,0,7.57,1
1,Mobile,RoundTrip,108,3,4,Tue,DMKHND,Japan,0,0,0,7.57,0
3,Internet,RoundTrip,20,3,6,Fri,DMKHND,Thailand,1,0,0,7.57,0
1,Internet,RoundTrip,42,3,6,Mon,DMKHND,Japan,1,1,1,7.57,0
1,Internet,RoundTrip,13,3,4,Thu,DMKHND,Thailand,1,1,0,7.57,0
1,Internet,RoundTrip,8,3,14,Fri,DMKICN,South Korea,1,1,1,6.62,0
1,Mobile,RoundTrip,35,3,10,Tue,DMKICN,Thailand,1,0,0,6.62,0
4,Internet,RoundTrip,52,3,16,Sat,DMKICN,Thailand,1,1,1,6.62,1
2,Internet,RoundTrip,103,3,5,Mon,DMKICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,45,3,13,Mon,DMKICN,India,1,0,0,6.62,0
2,Internet,RoundTrip,51,3,8,Tue,DMKICN,Thailand,1,0,0,6.62,1
1,Internet,RoundTrip,0,3,0,Fri,DMKICN,Thailand,1,0,0,6.62,0
1,Internet,RoundTrip,197,3,4,Tue,DMKICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,5,3,5,Tue,DMKICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,4,3,14,Fri,DMKICN,Thailand,0,0,0,6.62,0
4,Internet,RoundTrip,140,3,4,Wed,DMKICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,255,3,16,Sun,DMKICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,19,3,8,Wed,DMKICN,Thailand,1,1,0,6.62,1
1,Internet,RoundTrip,30,3,14,Wed,DMKICN,South Korea,0,0,1,6.62,0
2,Mobile,RoundTrip,20,3,6,Sun,DMKICN,South Korea,0,0,0,6.62,0
1,Mobile,RoundTrip,27,3,14,Thu,DMKICN,Thailand,0,0,0,6.62,0
1,Internet,RoundTrip,21,3,7,Fri,DMKICN,New Zealand,1,0,0,6.62,1
1,Internet,RoundTrip,44,3,16,Tue,DMKICN,Thailand,0,0,0,6.62,0
1,Internet,RoundTrip,87,3,7,Wed,DMKICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,39,3,11,Mon,DMKICN,Thailand,1,0,0,6.62,0
2,Mobile,RoundTrip,19,3,14,Sun,DMKICN,Thailand,1,1,1,6.62,0
1,Internet,RoundTrip,5,3,5,Fri,DMKICN,Thailand,0,0,0,6.62,0
1,Internet,RoundTrip,400,3,1,Sun,DMKICN,South Korea,1,0,1,6.62,0
1,Internet,RoundTrip,7,3,14,Wed,DMKICN,Thailand,0,0,0,6.62,0
1,Internet,RoundTrip,16,3,9,Fri,DMKICN,Thailand,0,0,0,6.62,0
1,Mobile,RoundTrip,9,3,6,Thu,DMKICN,Hong Kong,1,1,1,6.62,0
1,Mobile,RoundTrip,5,3,4,Sun,DMKICN,Thailand,1,1,1,6.62,0
1,Mobile,RoundTrip,21,3,3,Fri,DMKICN,Thailand,1,0,0,6.62,0
2,Internet,RoundTrip,21,3,7,Fri,DMKICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,12,3,14,Fri,DMKICN,South Korea,0,0,0,6.62,0
3,Mobile,RoundTrip,21,3,8,Sat,DMKICN,Thailand,1,0,0,6.62,0
1,Internet,RoundTrip,48,3,6,Wed,DMKICN,Thailand,0,0,0,6.62,1
2,Internet,RoundTrip,20,3,12,Wed,DMKICN,Thailand,0,0,0,6.62,0
1,Internet,RoundTrip,1,3,6,Mon,DMKICN,Thailand,0,0,0,6.62,0
2,Internet,RoundTrip,66,3,11,Mon,DMKICN,Thailand,1,0,0,6.62,0
1,Internet,RoundTrip,60,3,14,Mon,DMKICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,51,3,8,Tue,DMKICN,Thailand,1,0,0,6.62,1
2,Internet,RoundTrip,3,3,10,Fri,DMKICN,Thailand,1,0,0,6.62,0
2,Internet,RoundTrip,6,3,15,Sun,DMKICN,Thailand,1,0,0,6.62,0
2,Internet,RoundTrip,4,3,10,Mon,DMKICN,Thailand,1,0,0,6.62,1
2,Mobile,RoundTrip,13,3,10,Wed,DMKICN,Thailand,1,0,1,6.62,0
1,Internet,RoundTrip,268,3,7,Mon,DMKICN,Thailand,1,0,0,6.62,1
2,Mobile,RoundTrip,11,3,8,Thu,DMKICN,Thailand,1,0,0,6.62,0
2,Internet,RoundTrip,240,3,3,Fri,DMKICN,South Korea,0,0,1,6.62,0
1,Internet,RoundTrip,156,3,8,Tue,DMKIKA,Thailand,0,0,0,8.15,0
1,Internet,RoundTrip,69,3,2,Fri,DMKKIX,Thailand,1,0,0,7,1
2,Mobile,RoundTrip,361,3,12,Sun,DMKKIX,Thailand,0,0,0,7,0
3,Internet,RoundTrip,164,3,15,Thu,DMKKIX,Thailand,0,0,0,7,0
1,Internet,RoundTrip,6,3,22,Mon,DMKKIX,Japan,0,0,0,7,0
1,Mobile,RoundTrip,11,3,14,Fri,DMKKIX,Japan,0,0,1,7,0
1,Internet,RoundTrip,208,3,11,Sun,DMKKIX,Japan,0,0,0,7,0
1,Internet,RoundTrip,61,3,10,Sun,DMKKIX,Japan,0,0,0,7,0
2,Internet,RoundTrip,374,3,12,Sun,DMKKIX,Thailand,1,0,0,7,0
1,Internet,RoundTrip,161,3,13,Sun,DMKKIX,Thailand,0,0,0,7,0
1,Internet,RoundTrip,7,3,12,Thu,DMKKIX,Thailand,0,0,0,7,0
2,Internet,RoundTrip,102,3,11,Mon,DMKKIX,Japan,0,0,1,7,1
1,Internet,RoundTrip,186,3,15,Mon,DMKKIX,Japan,0,0,1,7,1
2,Internet,RoundTrip,14,3,8,Wed,DMKKIX,Thailand,1,1,0,7,1
2,Internet,RoundTrip,78,3,17,Tue,DMKKIX,Thailand,1,1,0,7,0
2,Internet,RoundTrip,146,3,11,Fri,DMKKIX,Thailand,1,1,0,7,0
2,Mobile,RoundTrip,379,3,3,Mon,DMKKIX,Thailand,1,1,0,7,0
2,Internet,RoundTrip,45,3,3,Mon,DMKKIX,Thailand,1,0,0,7,0
1,Internet,RoundTrip,208,3,14,Mon,DMKKIX,Thailand,1,1,0,7,0
1,Internet,RoundTrip,136,3,6,Tue,DMKKIX,Thailand,1,0,0,7,0
1,Internet,RoundTrip,57,3,10,Thu,DMKKIX,Thailand,0,0,0,7,1
2,Internet,RoundTrip,51,3,15,Wed,DMKKIX,Japan,0,0,0,7,0
3,Mobile,RoundTrip,9,3,4,Wed,DMKKIX,Thailand,1,1,0,7,1
2,Internet,RoundTrip,416,3,19,Sun,DMKKIX,Thailand,1,1,0,7,0
1,Internet,RoundTrip,114,3,9,Wed,DMKKIX,Japan,0,1,0,7,0
1,Internet,RoundTrip,0,3,7,Sat,DMKKIX,Japan,0,0,0,7,0
3,Internet,RoundTrip,17,3,0,Fri,DMKKIX,Thailand,0,0,0,7,0
1,Internet,RoundTrip,3,3,2,Thu,DMKKIX,Japan,0,0,1,7,0
3,Internet,RoundTrip,137,3,15,Sun,DMKKIX,Thailand,1,0,0,7,1
8,Internet,RoundTrip,291,3,3,Mon,DMKKIX,Thailand,0,1,0,7,0
1,Internet,RoundTrip,67,3,14,Sun,DMKKIX,Japan,0,0,0,7,0
1,Internet,RoundTrip,6,3,12,Sun,DMKKIX,Japan,1,0,0,7,0
1,Mobile,RoundTrip,10,3,5,Wed,DMKKIX,Thailand,0,0,0,7,0
1,Internet,RoundTrip,251,3,16,Sat,DMKKIX,Japan,0,0,0,7,0
3,Internet,RoundTrip,325,3,4,Mon,DMKKIX,Thailand,1,1,0,7,1
1,Mobile,RoundTrip,417,3,8,Sun,DMKKIX,Japan,0,0,0,7,0
1,Mobile,RoundTrip,45,3,2,Fri,DMKKIX,Japan,0,0,0,7,0
1,Internet,RoundTrip,44,3,11,Wed,DMKKIX,United Kingdom,0,0,0,7,1
1,Internet,RoundTrip,101,3,5,Tue,DMKKIX,Thailand,0,0,0,7,0
2,Internet,RoundTrip,68,3,16,Fri,DMKKIX,Japan,1,1,0,7,0
3,Internet,RoundTrip,69,3,16,Fri,DMKKIX,Japan,1,1,1,7,1
1,Mobile,RoundTrip,16,3,10,Wed,DMKKIX,Thailand,1,0,0,7,0
1,Internet,RoundTrip,243,3,22,Sat,DMKKIX,Japan,0,1,1,7,0
2,Internet,RoundTrip,78,3,7,Thu,DMKKIX,Japan,1,1,1,7,0
5,Internet,RoundTrip,32,3,8,Mon,DMKKIX,Thailand,1,0,0,7,1
1,Mobile,RoundTrip,51,3,9,Wed,DMKKIX,Thailand,0,0,0,7,0
1,Internet,RoundTrip,26,3,10,Thu,DMKKIX,Japan,0,0,0,7,0
1,Internet,RoundTrip,4,3,13,Mon,DMKKIX,Thailand,0,0,0,7,0
1,Internet,RoundTrip,31,3,1,Tue,DMKKIX,Thailand,1,0,0,7,0
2,Internet,RoundTrip,68,3,21,Sat,DMKKIX,Thailand,1,1,0,7,1
4,Internet,RoundTrip,218,3,5,Mon,DMKKIX,Thailand,1,0,0,7,1
1,Internet,RoundTrip,132,3,6,Sat,DMKKIX,Thailand,0,1,0,7,0
1,Internet,RoundTrip,84,3,11,Fri,DMKKIX,Thailand,0,1,0,7,0
1,Internet,RoundTrip,61,3,12,Fri,DMKKIX,Japan,1,0,1,7,0
1,Mobile,RoundTrip,39,3,2,Sun,DMKKIX,Thailand,0,0,0,7,0
1,Internet,RoundTrip,2,3,17,Sat,DMKKIX,Japan,1,0,0,7,0
1,Internet,RoundTrip,8,3,8,Wed,DMKKIX,Japan,1,0,1,7,0
3,Internet,RoundTrip,22,3,15,Wed,DMKKIX,Japan,1,0,0,7,0
4,Mobile,RoundTrip,28,3,10,Wed,DMKKIX,Japan,0,0,1,7,0
1,Mobile,RoundTrip,62,3,12,Sat,DMKKIX,Japan,0,0,0,7,0
1,Internet,RoundTrip,17,3,9,Tue,DMKKIX,Japan,1,0,0,7,0
1,Internet,RoundTrip,43,3,0,Thu,DMKKIX,Thailand,1,0,0,7,0
2,Internet,RoundTrip,106,3,13,Fri,DMKKIX,Japan,1,0,0,7,0
1,Internet,RoundTrip,259,3,5,Wed,DMKKIX,Japan,1,0,1,7,0
1,Internet,RoundTrip,2,3,6,Mon,DMKKIX,Japan,1,0,0,7,1
2,Internet,RoundTrip,25,3,13,Tue,DMKKIX,Japan,0,0,1,7,0
1,Internet,RoundTrip,192,3,5,Mon,DMKKIX,Japan,0,0,0,7,0
2,Mobile,RoundTrip,308,3,3,Wed,DMKKIX,Thailand,0,0,1,7,0
2,Internet,RoundTrip,354,3,17,Sun,DMKKIX,Thailand,1,1,1,7,0
5,Internet,RoundTrip,14,3,9,Wed,DMKKIX,Thailand,1,0,0,7,0
2,Internet,RoundTrip,112,3,21,Mon,DMKKIX,Norway,1,0,0,7,0
7,Internet,RoundTrip,305,3,11,Sun,DMKKIX,Thailand,1,0,0,7,0
2,Internet,RoundTrip,50,3,5,Thu,DMKKIX,Thailand,0,0,0,7,0
2,Internet,RoundTrip,22,3,16,Tue,DMKKIX,Thailand,1,1,0,7,1
2,Internet,RoundTrip,1,3,11,Wed,DMKKIX,Thailand,1,1,0,7,1
4,Internet,RoundTrip,29,3,7,Tue,DMKKIX,Thailand,1,1,0,7,1
3,Mobile,RoundTrip,9,3,4,Wed,DMKKIX,Thailand,1,1,0,7,1
1,Internet,RoundTrip,69,3,2,Sat,DMKKIX,Japan,0,0,0,7,0
1,Internet,RoundTrip,298,3,8,Sun,DMKKIX,Thailand,1,1,1,7,1
3,Internet,RoundTrip,67,3,7,Mon,DMKKIX,Thailand,1,1,0,7,0
2,Internet,RoundTrip,38,3,13,Sun,DMKKIX,Japan,1,1,1,7,0
2,Internet,RoundTrip,72,3,21,Fri,DMKKIX,Japan,0,1,1,7,0
2,Internet,RoundTrip,32,3,9,Sat,DMKKIX,Japan,0,0,0,7,1
1,Mobile,RoundTrip,3,3,10,Wed,DMKKIX,Japan,0,0,0,7,0
1,Internet,RoundTrip,31,3,1,Tue,DMKKIX,Thailand,1,0,0,7,0
1,Mobile,RoundTrip,17,3,15,Mon,DMKKIX,Thailand,1,1,1,7,0
5,Internet,RoundTrip,23,3,10,Wed,DMKKIX,Thailand,1,0,0,7,0
1,Internet,RoundTrip,56,3,11,Fri,DMKKIX,United Kingdom,0,0,0,7,0
1,Internet,RoundTrip,12,3,23,Mon,DMKMEL,Australia,0,1,0,8.83,0
1,Mobile,RoundTrip,0,3,11,Wed,DMKMEL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,22,3,5,Thu,DMKMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,27,3,23,Fri,DMKMEL,Poland,0,1,1,8.83,0
1,Internet,RoundTrip,32,3,12,Sun,DMKMEL,Thailand,0,0,1,8.83,1
1,Internet,RoundTrip,50,3,16,Thu,DMKMEL,Thailand,0,0,1,8.83,1
1,Internet,RoundTrip,3,3,1,Wed,DMKMEL,Australia,0,1,0,8.83,0
1,Internet,RoundTrip,7,3,15,Mon,DMKMEL,Australia,0,0,0,8.83,0
3,Mobile,RoundTrip,22,3,8,Sat,DMKMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,57,3,8,Wed,DMKMRU,Thailand,0,0,0,7.42,0
1,Internet,RoundTrip,1,3,9,Thu,DMKOOL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,31,3,6,Fri,DMKOOL,Thailand,1,1,1,8.83,1
1,Mobile,RoundTrip,18,3,21,Tue,DMKOOL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,17,3,22,Tue,DMKOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,24,3,19,Tue,DMKOOL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,123,3,23,Mon,DMKOOL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,55,3,7,Sat,DMKOOL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,71,3,7,Mon,DMKOOL,Thailand,1,1,0,8.83,0
1,Internet,RoundTrip,57,3,23,Mon,DMKOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,53,3,7,Wed,DMKOOL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,25,3,18,Fri,DMKOOL,Japan,1,1,1,8.83,1
1,Internet,RoundTrip,17,3,16,Mon,DMKOOL,Thailand,1,0,1,8.83,0
1,Internet,RoundTrip,1,3,0,Thu,DMKOOL,Australia,0,1,1,8.83,0
1,Internet,OneWay,41,3,3,Fri,DMKOOL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,7,3,3,Mon,DMKOOL,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,42,3,12,Mon,DMKOOL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,311,3,8,Mon,DMKPEK,Thailand,0,1,0,6.42,0
1,Mobile,RoundTrip,23,3,12,Sun,DMKPEK,China,0,1,1,6.42,0
1,Internet,RoundTrip,66,3,10,Mon,DMKPEK,Thailand,0,0,0,6.42,0
1,Internet,RoundTrip,57,3,13,Thu,DMKPEK,Thailand,0,1,0,6.42,0
1,Internet,RoundTrip,311,3,8,Mon,DMKPEK,Thailand,0,1,0,6.42,0
5,Internet,RoundTrip,48,3,12,Fri,DMKPEK,Thailand,0,0,0,6.42,0
1,Internet,RoundTrip,15,3,2,Thu,DMKPEK,United States,0,0,0,6.42,0
1,Internet,RoundTrip,77,3,2,Fri,DMKPER,Australia,0,0,1,5.62,0
1,Internet,RoundTrip,1,3,7,Wed,DMKPER,Australia,0,0,1,5.62,0
2,Internet,RoundTrip,37,3,8,Wed,DMKPER,Australia,1,0,0,5.62,0
1,Mobile,RoundTrip,57,3,12,Wed,DMKPER,Thailand,0,0,0,5.62,0
1,Internet,RoundTrip,29,3,10,Thu,DMKPER,Australia,0,1,0,5.62,0
1,Internet,RoundTrip,6,3,18,Wed,DMKPER,Thailand,0,0,1,5.62,0
1,Internet,RoundTrip,59,3,6,Mon,DMKPER,Australia,0,1,1,5.62,0
1,Internet,RoundTrip,21,3,5,Fri,DMKPER,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,25,3,19,Sat,DMKPER,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,16,3,9,Tue,DMKPER,Australia,0,0,0,5.62,0
4,Internet,RoundTrip,59,3,14,Sun,DMKPER,Thailand,1,0,0,5.62,0
1,Internet,RoundTrip,18,3,2,Wed,DMKPER,Thailand,0,0,0,5.62,0
1,Internet,RoundTrip,43,3,7,Mon,DMKPER,Thailand,1,0,0,5.62,0
1,Internet,RoundTrip,108,3,5,Mon,DMKPER,Hong Kong,0,0,0,5.62,0
1,Mobile,RoundTrip,24,3,8,Sat,DMKPER,Ireland,0,0,0,5.62,0
1,Internet,RoundTrip,0,3,17,Wed,DMKPER,Australia,0,0,0,5.62,0
2,Internet,RoundTrip,353,3,15,Tue,DMKPER,Thailand,1,0,0,5.62,0
2,Mobile,RoundTrip,45,3,4,Sun,DMKPER,Thailand,0,0,0,5.62,0
1,Internet,RoundTrip,10,3,7,Thu,DMKPER,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,29,3,10,Thu,DMKPER,Australia,0,1,0,5.62,0
1,Mobile,RoundTrip,4,3,8,Mon,DMKPER,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,30,3,10,Tue,DMKPER,Australia,0,0,0,5.62,0
2,Internet,RoundTrip,25,3,3,Sun,DMKPER,Thailand,1,1,0,5.62,0
1,Internet,RoundTrip,18,3,2,Sun,DMKPER,Thailand,0,1,0,5.62,0
1,Internet,RoundTrip,0,3,3,Fri,DMKPER,Australia,0,1,0,5.62,0
1,Internet,RoundTrip,2,3,17,Wed,DMKPER,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,8,3,16,Tue,DMKPER,Thailand,0,0,0,5.62,0
1,Internet,RoundTrip,18,3,9,Wed,DMKPER,Australia,0,0,0,5.62,0
2,Internet,RoundTrip,36,3,21,Wed,DMKPUS,France,0,1,0,6.33,0
1,Internet,RoundTrip,210,3,14,Wed,DMKPUS,South Korea,0,0,0,6.33,0
4,Internet,RoundTrip,329,3,5,Wed,DMKPUS,South Korea,1,0,0,6.33,0
1,Internet,RoundTrip,32,3,8,Wed,DMKPUS,Thailand,1,1,1,6.33,0
3,Internet,RoundTrip,5,3,4,Tue,DMKPUS,Thailand,0,0,1,6.33,0
2,Internet,RoundTrip,59,3,4,Sun,DMKPUS,South Korea,1,0,1,6.33,0
7,Internet,RoundTrip,22,3,2,Sat,DMKPUS,Thailand,1,0,0,6.33,1
1,Internet,RoundTrip,257,3,15,Fri,DMKPUS,South Korea,0,0,0,6.33,0
3,Internet,RoundTrip,36,3,7,Tue,DMKPUS,South Korea,0,0,0,6.33,0
