,STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault on women with intent to outrage her modesty,Insult to modesty of Women,Cruelty by Husband or his Relatives,Importation of Girls
5099,DELHI,SOUTH,2007,83,177,22,169,36,275,0
5100,DELHI,SOUTH-WEST,2007,51,111,19,85,14,222,0
5101,DELHI,STF,2007,0,0,0,0,0,0,0
5102,DELHI,WEST,2007,64,117,16,102,12,285,0
5103,LAKSHADWEEP,LAKSHADWEEP,2007,1,0,0,2,0,2,0
5104,LAKSHADWEEP,TOTAL,2007,1,0,0,2,0,2,0
5105,PUDUCHERRY,KARAIKAL,2007,3,4,0,33,6,1,0
5106,PUDUCHERRY,PONDICHERRY,2007,6,10,2,56,26,16,0
5107,PUDUCHERRY,TOTAL,2007,9,14,2,89,32,17,0
5108,ANDHRA PRADESH,ADILABAD,2008,50,26,5,174,103,355,0
5109,ANDHRA PRADESH,ANANTAPUR,2008,37,36,12,133,132,0,0
5110,ANDHRA PRADESH,CHITTOOR,2008,30,57,26,104,250,288,0
5111,ANDHRA PRADESH,CUDDAPAH,2008,27,64,11,212,37,267,0
5112,ANDHRA PRADESH,CYBERABAD,2008,80,101,59,130,833,884,0
5113,ANDHRA PRADESH,EAST GODAVARI,2008,48,13,23,194,131,563,0
5114,ANDHRA PRADESH,GUNTAKAL RLY.,2008,0,0,0,3,1,2,0
5115,ANDHRA PRADESH,GUNTUR,2008,48,65,26,306,99,496,0
5116,ANDHRA PRADESH,HYDERABAD CITY,2008,62,77,41,231,148,1184,0
5117,ANDHRA PRADESH,KARIMNAGAR,2008,84,148,48,310,273,596,0
5118,ANDHRA PRADESH,KHAMMAM,2008,70,83,26,213,24,329,0
5119,ANDHRA PRADESH,KRISHNA,2008,38,52,12,254,93,379,0
5120,ANDHRA PRADESH,KURNOOL,2008,47,72,17,419,232,227,0
5121,ANDHRA PRADESH,MAHABOOBNAGAR,2008,72,87,35,162,38,231,0
5122,ANDHRA PRADESH,MEDAK,2008,50,44,35,114,61,332,0
5123,ANDHRA PRADESH,NALGONDA,2008,90,76,32,243,155,353,0
5124,ANDHRA PRADESH,NELLORE,2008,39,73,6,184,130,333,0
5125,ANDHRA PRADESH,NIZAMABAD,2008,31,25,16,70,85,305,0
5126,ANDHRA PRADESH,PRAKASHAM,2008,30,53,5,192,38,229,0
5127,ANDHRA PRADESH,RANGA REDDY,2008,37,13,19,39,25,120,0
5128,ANDHRA PRADESH,SECUNDERABAD RLY.,2008,2,0,0,1,0,0,0
5129,ANDHRA PRADESH,SRIKAKULAM,2008,32,14,6,92,72,314,0
5130,ANDHRA PRADESH,VIJAYAWADA CITY,2008,30,36,9,104,252,395,0
5131,ANDHRA PRADESH,VIJAYAWADA RLY.,2008,0,0,0,1,1,0,0
5132,ANDHRA PRADESH,VISAKHA RURAL,2008,12,9,10,79,40,168,0
5133,ANDHRA PRADESH,VISAKHAPATNAM,2008,29,26,13,87,2,488,0
5134,ANDHRA PRADESH,VIZIANAGARAM,2008,6,14,3,88,60,253,0
5135,ANDHRA PRADESH,WARANGAL,2008,59,62,36,223,54,519,0
5136,ANDHRA PRADESH,WEST GODAVARI,2008,117,70,25,368,182,696,0
5137,ANDHRA PRADESH,TOTAL,2008,1257,1396,556,4730,3551,10306,0
5138,ARUNACHAL PRADESH,CHANGLANG,2008,2,4,0,5,0,0,0
5139,ARUNACHAL PRADESH,DIBANG VALLEY,2008,3,4,0,9,0,2,0
5140,ARUNACHAL PRADESH,K/KUMEY,2008,2,2,0,2,0,1,0
5141,ARUNACHAL PRADESH,KAMENG EAST,2008,5,4,0,0,0,0,0
5142,ARUNACHAL PRADESH,KAMENG WEST,2008,0,2,0,4,0,0,0
5143,ARUNACHAL PRADESH,LOHIT,2008,3,1,0,1,0,0,0
5144,ARUNACHAL PRADESH,PAPUM PARE,2008,7,10,0,12,1,3,0
5145,ARUNACHAL PRADESH,SIANG EAST,2008,5,5,0,6,0,1,0
5146,ARUNACHAL PRADESH,SIANG UPPER,2008,0,1,0,1,0,0,0
5147,ARUNACHAL PRADESH,SIANG WEST,2008,13,8,0,6,0,5,0
5148,ARUNACHAL PRADESH,SUBANSIRI LOWER,2008,0,3,0,10,0,0,0
5149,ARUNACHAL PRADESH,SUBANSIRI UPPER,2008,2,1,0,6,0,1,0
5150,ARUNACHAL PRADESH,TAWANG,2008,0,0,0,5,0,0,0
5151,ARUNACHAL PRADESH,TIRAP,2008,0,2,0,5,0,0,0
5152,ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2008,0,0,0,0,0,0,0
5153,ARUNACHAL PRADESH,TOTAL,2008,42,47,0,72,1,13,0
5154,ASSAM,BARPETA,2008,97,117,14,34,0,240,0
5155,ASSAM,BASKA,2008,23,30,4,16,0,13,0
5156,ASSAM,BONGAIGAON,2008,51,35,5,13,0,106,0
5157,ASSAM,C.I.D.,2008,0,0,0,0,0,0,0
5158,ASSAM,CACHAR,2008,72,106,13,19,0,216,0
5159,ASSAM,CHIRANG,2008,25,24,0,15,0,38,0
5160,ASSAM,DARRANG,2008,57,57,2,162,2,119,0
5161,ASSAM,DHEMAJI,2008,88,51,0,40,0,165,0
5162,ASSAM,DHUBRI,2008,116,126,4,88,0,393,0
5163,ASSAM,DIBRUGARH,2008,46,60,4,60,0,100,0
5164,ASSAM,G.R.P.,2008,5,8,0,2,0,0,0
5165,ASSAM,GOALPARA,2008,66,64,4,32,0,117,0
5166,ASSAM,GOLAGHAT,2008,42,50,0,46,0,86,0
5167,ASSAM,GUWAHATI CITY,2008,59,97,5,169,0,216,0
5168,ASSAM,HAILAKANDI,2008,39,52,3,8,0,62,0
5169,ASSAM,JORHAT,2008,44,41,0,59,0,76,0
5170,ASSAM,KAMRUP,2008,36,78,3,75,0,101,0
5171,ASSAM,KARBI ANGLONG,2008,16,12,1,7,0,16,0
5172,ASSAM,KARIMGANJ,2008,19,44,5,10,0,99,0
5173,ASSAM,KOKRAJHAR,2008,55,24,4,16,0,58,0
5174,ASSAM,LAKHIMPUR,2008,52,71,1,24,0,160,0
5175,ASSAM,MORIGAON,2008,75,68,4,57,0,114,0
5176,ASSAM,N.C.HILLS,2008,4,9,0,1,0,3,0
5177,ASSAM,NAGAON,2008,112,209,9,200,0,371,0
5178,ASSAM,NALBARI,2008,30,47,6,42,0,54,0
5179,ASSAM,R.P.O.,2008,5,3,0,1,0,0,0
5180,ASSAM,SIBSAGAR,2008,46,94,4,27,0,139,0
5181,ASSAM,SONITPUR,2008,56,125,6,34,0,294,0
5182,ASSAM,TINSUKIA,2008,60,60,2,8,0,84,0
5183,ASSAM,UDALGURI,2008,42,27,0,7,0,38,0
5184,ASSAM,TOTAL,2008,1438,1789,103,1272,2,3478,0
5185,BIHAR,ARARIA,2008,37,30,3,35,0,92,2
5186,BIHAR,ARWAL,2008,2,10,13,0,0,8,0
5187,BIHAR,AURANGABAD,2008,30,38,32,13,0,65,0
5188,BIHAR,BAGAHA,2008,15,36,11,14,0,36,0
5189,BIHAR,BANKA,2008,49,38,23,16,0,24,0
5190,BIHAR,BEGUSARAI,2008,25,34,41,3,0,56,0
5191,BIHAR,BETTIAH,2008,28,49,33,0,4,96,0
5192,BIHAR,BHABHUA,2008,8,19,19,10,0,26,1
5193,BIHAR,BHAGALPUR,2008,35,98,27,35,5,120,0
5194,BIHAR,BHOJPUR,2008,18,47,57,31,1,122,0
5195,BIHAR,BUXAR,2008,11,18,29,20,0,19,0
5196,BIHAR,DARBHANGA,2008,67,80,48,53,0,45,0
5197,BIHAR,GAYA,2008,52,77,43,8,0,40,3
5198,BIHAR,GOPALGANJ,2008,23,63,36,27,0,110,0
5199,BIHAR,JAMALPUR RLY.,2008,1,0,1,0,0,0,0
5200,BIHAR,JAMUI,2008,17,21,32,25,0,41,0
5201,BIHAR,JEHANABAD,2008,6,19,23,0,0,17,0
5202,BIHAR,KATIHAR,2008,120,66,15,12,0,28,0
5203,BIHAR,KATIHAR RLY.,2008,2,2,0,5,0,1,0
5204,BIHAR,KHAGARIA,2008,16,17,9,2,0,13,0
5205,BIHAR,KISHANGANJ,2008,30,26,8,0,0,23,0
5206,BIHAR,LAKHISARAI,2008,35,17,11,23,2,12,0
5207,BIHAR,MADHEPURA,2008,16,30,16,10,0,12,0
5208,BIHAR,MADHUBANI,2008,24,36,24,182,0,51,0
5209,BIHAR,MOTIHARI,2008,34,83,45,14,0,12,0
5210,BIHAR,MUNGER,2008,20,31,14,2,0,40,0
5211,BIHAR,MUZAFFARPUR,2008,28,97,75,15,0,90,0
5212,BIHAR,MUZAFFARPUR RLY.,2008,2,0,0,0,0,1,0
5213,BIHAR,NALANDA,2008,23,56,70,36,0,77,0
5214,BIHAR,NAUGACHIA,2008,8,6,5,35,0,65,0
5215,BIHAR,NAWADAH,2008,28,26,24,10,1,36,1
5216,BIHAR,PATNA,2008,57,78,99,31,1,189,0
5217,BIHAR,PATNA RLY.,2008,0,4,2,7,0,1,0
5218,BIHAR,PURNEA,2008,185,88,3,73,0,81,0
5219,BIHAR,ROHTAS,2008,21,55,36,15,0,42,0
5220,BIHAR,SAHARSA,2008,22,20,17,75,0,21,0
5221,BIHAR,SAMASTIPUR,2008,32,62,60,15,5,52,15
5222,BIHAR,SARAN,2008,34,58,58,10,0,41,0
5223,BIHAR,SHEIKHPURA,2008,9,14,7,1,0,10,0
5224,BIHAR,SHEOHAR,2008,7,11,7,4,0,13,0
5225,BIHAR,SITAMARHI,2008,12,43,24,18,0,12,0
5226,BIHAR,SIWAN,2008,24,35,31,9,2,54,0
5227,BIHAR,SUPAUL,2008,53,37,15,71,0,68,0
5228,BIHAR,VAISHALI,2008,36,114,64,34,0,30,0
5229,BIHAR,TOTAL,2008,1302,1789,1210,999,21,1992,22
5230,CHHATTISGARH,BALRAMPUR,2008,41,5,3,43,0,24,0
5231,CHHATTISGARH,BILASPUR,2008,71,25,19,171,4,136,0
5232,CHHATTISGARH,BIZAPUR,2008,5,2,0,5,0,1,0
5233,CHHATTISGARH,DANTEWARA,2008,10,7,1,17,1,3,0
5234,CHHATTISGARH,DHAMTARI,2008,26,4,3,47,4,19,0
5235,CHHATTISGARH,DURG,2008,109,12,11,218,17,118,0
5236,CHHATTISGARH,GRP RAIPUR,2008,2,0,0,4,2,0,0
5237,CHHATTISGARH,JAGDALPUR,2008,68,11,2,49,2,23,0
5238,CHHATTISGARH,JANJGIR,2008,47,7,14,135,12,123,0
5239,CHHATTISGARH,JASHPUR,2008,71,41,0,56,3,19,0
5240,CHHATTISGARH,KABIRDHAM,2008,29,4,5,79,6,23,0
5241,CHHATTISGARH,KANKER,2008,15,7,4,26,3,13,0
5242,CHHATTISGARH,KORBA,2008,31,9,5,68,10,42,0
5243,CHHATTISGARH,KORIYA,2008,54,5,2,93,6,34,0
5244,CHHATTISGARH,MAHASAMUND,2008,24,7,6,57,4,27,0
5245,CHHATTISGARH,NARAYANPUR,2008,1,0,0,0,0,0,0
5246,CHHATTISGARH,RAIGARH,2008,30,7,7,74,8,45,0
5247,CHHATTISGARH,RAIPUR,2008,128,36,11,247,34,124,0
5248,CHHATTISGARH,RAJNANDGAON,2008,60,12,7,72,5,57,0
5249,CHHATTISGARH,SARGUJA,2008,78,8,3,89,3,27,0
5250,CHHATTISGARH,SURAJPUR,2008,78,7,3,71,1,39,0
5251,CHHATTISGARH,TOTAL,2008,978,216,106,1621,125,897,0
5252,GOA,NORTH GOA,2008,15,17,0,15,2,5,0
5253,GOA,SOUTH GOA,2008,15,11,2,17,10,7,0
5254,GOA,TOTAL,2008,30,28,2,32,12,12,0
5255,GUJARAT,AHMEDABAD COMMR.,2008,44,137,1,78,19,1185,0
5256,GUJARAT,AHMEDABAD RURAL,2008,3,35,1,16,0,67,0
5257,GUJARAT,AHWA-DANG,2008,3,2,0,2,0,11,0
5258,GUJARAT,AMRELI,2008,8,58,0,31,3,128,0
5259,GUJARAT,ANAND,2008,11,45,0,25,2,170,0
5260,GUJARAT,BHARUCH,2008,13,29,0,13,2,114,0
5261,GUJARAT,BHAVNAGAR,2008,9,80,0,69,51,197,0
5262,GUJARAT,DAHOD,2008,13,40,0,33,0,63,0
5263,GUJARAT,GANDHINAGAR,2008,8,35,3,18,2,200,0
5264,GUJARAT,HIMATNAGAR,2008,16,34,0,22,0,217,0
5265,GUJARAT,JAMNAGAR,2008,17,25,0,14,1,239,0
5266,GUJARAT,JUNAGADH,2008,5,43,3,66,3,456,0
5267,GUJARAT,KHEDA NORTH,2008,8,39,0,40,0,219,0
5268,GUJARAT,KUTCH,2008,16,42,1,26,6,334,0
5269,GUJARAT,MEHSANA,2008,9,48,0,33,1,289,0
5270,GUJARAT,NARMADA,2008,7,7,0,8,1,12,0
5271,GUJARAT,NAVSARI,2008,2,4,0,1,1,5,0
5272,GUJARAT,PALANPUR,2008,37,43,1,34,0,201,0
5273,GUJARAT,PANCHMAHAL,2008,8,53,0,29,2,148,0
5274,GUJARAT,PATAN,2008,19,24,0,29,0,157,0
5275,GUJARAT,PORBANDAR,2008,3,11,0,5,0,48,0
5276,GUJARAT,RAJKOT COMMR.,2008,12,40,1,30,19,312,0
5277,GUJARAT,RAJKOT RURAL,2008,24,42,4,45,2,293,0
5278,GUJARAT,SURAT COMMR.,2008,28,79,11,54,2,472,0
5279,GUJARAT,SURAT RURAL,2008,3,5,0,7,0,30,0
5280,GUJARAT,SURENDRANAGAR,2008,21,38,0,50,1,133,0
5281,GUJARAT,TAPI,2008,3,2,0,2,0,6,0
5282,GUJARAT,VADODARA COMMR.,2008,7,30,0,16,3,268,0
5283,GUJARAT,VADODARA RURAL,2008,11,37,0,21,0,87,0
5284,GUJARAT,VALSAD,2008,4,9,0,6,0,32,0
5285,GUJARAT,W.RLY,2008,2,3,1,5,1,1,0
5286,GUJARAT,TOTAL,2008,374,1119,27,828,122,6094,0
5287,HARYANA,AMBALA,2008,35,49,11,27,21,172,0
5288,HARYANA,BHIWANI,2008,33,36,14,24,20,111,0
5289,HARYANA,FARIDABAD,2008,46,94,21,23,97,173,0
5290,HARYANA,FATEHABAD,2008,12,21,4,16,13,143,0
5291,HARYANA,GRP,2008,1,3,6,7,158,0,0
5292,HARYANA,GURGAON,2008,35,66,19,27,32,123,0
5293,HARYANA,HISSAR,2008,23,27,19,25,9,214,0
5294,HARYANA,JHAJJAR,2008,22,15,20,13,42,115,0
5295,HARYANA,JIND,2008,38,23,18,21,15,73,0
5296,HARYANA,KAITHAL,2008,14,16,13,14,0,150,0
5297,HARYANA,KARNAL,2008,50,23,17,31,21,124,0
5298,HARYANA,KURUKSHETRA,2008,41,24,12,11,27,72,0
5299,HARYANA,MAHENDRAGARH,2008,21,20,16,17,0,73,0
5300,HARYANA,MEWAT,2008,29,13,7,6,6,114,0
5301,HARYANA,PALWAL,2008,29,23,15,25,33,89,0
5302,HARYANA,PANCHKULA,2008,15,18,5,6,1,72,0
5303,HARYANA,PANIPAT,2008,30,34,13,16,17,62,0
5304,HARYANA,REWARI,2008,23,25,13,31,0,72,0
5305,HARYANA,ROHTAK,2008,39,20,17,25,38,106,0
5306,HARYANA,SIRSA,2008,31,16,9,14,0,127,0
5307,HARYANA,SONIPAT,2008,36,43,24,31,50,149,0
5308,HARYANA,YAMUNANAGAR,2008,28,35,9,25,5,101,0
5309,HARYANA,TOTAL,2008,631,644,302,435,605,2435,0
5310,HIMACHAL PRADESH,BILASPUR,2008,10,7,2,28,5,35,0
5311,HIMACHAL PRADESH,CHAMBA,2008,10,16,0,26,0,10,0
5312,HIMACHAL PRADESH,G.R.P.,2008,0,0,0,0,0,0,0
5313,HIMACHAL PRADESH,HAMIRPUR,2008,8,12,0,15,7,39,0
5314,HIMACHAL PRADESH,KANGRA,2008,19,15,0,37,13,68,0
5315,HIMACHAL PRADESH,KINNAUR,2008,4,2,0,3,0,3,0
5316,HIMACHAL PRADESH,KULLU,2008,16,17,0,31,2,28,0
5317,HIMACHAL PRADESH,LAHAUL-SPITI,2008,1,0,0,0,0,1,0
5318,HIMACHAL PRADESH,MANDI,2008,32,13,1,75,8,42,0
5319,HIMACHAL PRADESH,SHIMLA,2008,22,19,0,31,0,33,0
5320,HIMACHAL PRADESH,SIRMAUR,2008,10,13,0,19,0,30,0
5321,HIMACHAL PRADESH,SOLAN,2008,14,13,0,13,2,17,0
5322,HIMACHAL PRADESH,UNA,2008,11,10,0,17,4,37,0
5323,HIMACHAL PRADESH,TOTAL,2008,157,137,3,295,41,343,0
5324,JAMMU & KASHMIR,ANANTNAG,2008,13,74,0,63,17,0,0
5325,JAMMU & KASHMIR,AWANTIPORA,2008,4,13,0,40,1,1,0
5326,JAMMU & KASHMIR,BANDIPORA,2008,1,44,0,74,7,0,0
5327,JAMMU & KASHMIR,BARAMULLA,2008,13,60,0,80,12,1,0
5328,JAMMU & KASHMIR,BUDGAM,2008,8,60,0,88,29,0,0
5329,JAMMU & KASHMIR,CRIME JAMMU,2008,0,0,0,0,0,0,0
5330,JAMMU & KASHMIR,CRIME SRINAGAR,2008,0,0,0,0,0,0,0
5331,JAMMU & KASHMIR,DODA,2008,20,21,0,14,4,8,0
5332,JAMMU & KASHMIR,GANDERBAL,2008,2,21,0,36,1,2,0
5333,JAMMU & KASHMIR,HANDWARA,2008,6,16,0,51,6,1,0
5334,JAMMU & KASHMIR,JAMMU,2008,26,49,7,31,58,54,0
5335,JAMMU & KASHMIR,KARGIL,2008,1,1,0,5,0,0,0
5336,JAMMU & KASHMIR,KATHUA,2008,15,13,7,17,4,7,0
5337,JAMMU & KASHMIR,KISHTWAR,2008,4,12,0,10,1,5,0
5338,JAMMU & KASHMIR,KULGAM,2008,5,43,0,63,4,1,0
5339,JAMMU & KASHMIR,KUPWARA,2008,5,19,0,31,2,2,0
5340,JAMMU & KASHMIR,LEH,2008,6,3,0,7,0,0,0
5341,JAMMU & KASHMIR,POONCH,2008,16,21,0,35,6,13,0
5342,JAMMU & KASHMIR,PULWAMA,2008,2,29,0,13,8,0,0
5343,JAMMU & KASHMIR,RAILWAYS,2008,0,1,0,0,0,0,0
5344,JAMMU & KASHMIR,RAJOURI,2008,21,27,6,34,7,39,0
5345,JAMMU & KASHMIR,RAMBAN,2008,9,14,0,4,4,0,0
5346,JAMMU & KASHMIR,REASI,2008,5,9,0,11,4,2,0
5347,JAMMU & KASHMIR,SAMBA,2008,2,9,1,7,1,3,0
5348,JAMMU & KASHMIR,SHOPIAN,2008,6,14,0,49,5,1,0
5349,JAMMU & KASHMIR,SRINAGAR,2008,16,69,0,162,104,18,0
5350,JAMMU & KASHMIR,UDHAMPUR,2008,13,14,0,10,11,4,0
5351,JAMMU & KASHMIR,TOTAL,2008,219,656,21,935,296,162,0
5352,JHARKHAND,BOKARO,2008,40,37,15,0,2,65,0
5353,JHARKHAND,CHAIBASA,2008,42,5,7,16,0,33,0
5354,JHARKHAND,CHATRA,2008,11,14,14,1,0,2,0
5355,JHARKHAND,DEOGHAR,2008,33,2,6,5,5,29,12
5356,JHARKHAND,DHANBAD,2008,47,76,36,35,10,57,0
5357,JHARKHAND,DHANBAD RLY.,2008,0,1,2,4,0,2,0
5358,JHARKHAND,DUMKA,2008,60,23,17,7,0,66,0
5359,JHARKHAND,GARHWA,2008,21,16,9,15,0,20,0
5360,JHARKHAND,GIRIDIH,2008,48,44,33,22,1,25,0
5361,JHARKHAND,GODDA,2008,26,6,7,16,0,50,0
5362,JHARKHAND,GUMLA,2008,38,11,0,11,0,8,0
5363,JHARKHAND,HAZARIBAGH,2008,57,61,36,31,0,97,0
5364,JHARKHAND,JAMSHEDPUR,2008,41,16,14,18,5,74,0
5365,JHARKHAND,JAMSHEDPUR RLY.,2008,0,0,0,1,0,1,0
5366,JHARKHAND,JAMTARA,2008,20,3,5,9,0,16,0
5367,JHARKHAND,KHUNTI,2008,8,2,1,1,0,1,0
5368,JHARKHAND,KODERMA,2008,16,14,11,6,0,23,0
5369,JHARKHAND,LATEHAR,2008,11,11,6,10,0,6,0
5370,JHARKHAND,LOHARDAGGA,2008,16,4,2,2,0,7,0
5371,JHARKHAND,PAKUR,2008,53,2,1,9,0,103,0
5372,JHARKHAND,PALAMU,2008,30,31,18,1,0,32,0
5373,JHARKHAND,RAMGARH,2008,11,18,5,6,0,13,0
5374,JHARKHAND,RANCHI,2008,62,62,12,23,0,88,27
5375,JHARKHAND,SAHEBGANJ,2008,61,22,4,14,0,19,0
5376,JHARKHAND,SARAIKELA,2008,13,11,5,8,0,13,0
5377,JHARKHAND,SIMDEGA,2008,26,7,0,0,0,1,0
5378,JHARKHAND,TOTAL,2008,791,499,266,271,23,851,39
5379,KARNATAKA,BAGALKOT,2008,2,15,6,62,2,56,0
5380,KARNATAKA,BANGALORE COMMR.,2008,54,2,52,179,1,307,0
5381,KARNATAKA,BANGALORE RURAL,2008,14,7,11,56,0,56,0
5382,KARNATAKA,BELGAUM,2008,30,45,9,180,9,233,0
5383,KARNATAKA,BELLARY,2008,11,10,10,41,0,49,0
5384,KARNATAKA,BIDAR,2008,7,17,11,105,2,55,0
5385,KARNATAKA,BIJAPUR,2008,19,17,1,83,0,135,0
5386,KARNATAKA,CBPURA,2008,7,13,9,37,0,22,0
5387,KARNATAKA,CHAMARAJNAGAR,2008,4,3,4,29,0,35,0
5388,KARNATAKA,CHICKMAGALUR,2008,17,10,8,60,6,123,0
5389,KARNATAKA,CHITRADURGA,2008,18,15,6,82,0,49,0
5390,KARNATAKA,DAKSHIN KANNADA,2008,10,6,5,53,4,51,0
5391,KARNATAKA,DAVANAGERE,2008,10,31,9,60,5,102,0
5392,KARNATAKA,DHARWAD COMMR.,2008,3,10,1,16,1,44,0
5393,KARNATAKA,DHARWAD RURAL,2008,1,0,3,16,0,23,0
5394,KARNATAKA,GADAG,2008,10,0,5,49,1,34,0
5395,KARNATAKA,GULBARGA,2008,25,31,7,75,0,169,0
5396,KARNATAKA,HASSAN,2008,17,24,8,76,0,79,1
5397,KARNATAKA,HAVERI,2008,5,0,0,48,0,33,0
5398,KARNATAKA,K.G.F.,2008,5,5,3,14,0,33,0
5399,KARNATAKA,KODAGU,2008,20,5,2,27,1,41,0
5400,KARNATAKA,KOLAR,2008,14,11,14,22,0,21,0
5401,KARNATAKA,KOPPAL,2008,6,12,4,26,0,39,0
5402,KARNATAKA,MANDYA,2008,18,13,11,59,0,72,0
5403,KARNATAKA,MYSORE COMMR.,2008,23,22,4,28,0,151,0
5404,KARNATAKA,MYSORE RURAL,2008,13,7,15,68,0,97,0
5405,KARNATAKA,RAICHUR,2008,19,21,7,86,0,106,0
5406,KARNATAKA,RAILWAYS,2008,0,0,0,1,0,0,0
5407,KARNATAKA,RAMANAGAR,2008,17,8,14,62,0,37,0
5408,KARNATAKA,SHIMOGA,2008,14,23,3,101,5,207,0
5409,KARNATAKA,TUMKUR,2008,12,10,16,90,0,80,0
5410,KARNATAKA,UDUPI,2008,11,3,0,17,0,15,0
5411,KARNATAKA,UTTAR KANNADA,2008,10,9,1,46,7,84,0
5412,KARNATAKA,TOTAL,2008,446,405,259,1954,44,2638,1
5413,KERALA,ALAPUZHA,2008,16,16,2,224,22,247,0
5414,KERALA,ERNAKULAM COMMR.,2008,12,7,1,59,5,88,0
5415,KERALA,ERNAKULAM RURAL,2008,35,9,3,134,24,175,0
5416,KERALA,IDUKKI,2008,28,12,0,131,3,193,0
5417,KERALA,KANNUR,2008,33,7,1,111,13,276,0
5418,KERALA,KASARGOD,2008,28,6,1,92,6,202,0
5419,KERALA,KOLLAM,2008,61,20,2,273,11,442,0
5420,KERALA,KOTTAYAM,2008,31,11,0,221,32,193,0
5421,KERALA,KOZHIKODE COMMR.,2008,15,4,3,72,10,165,0
5422,KERALA,KOZHIKODE RURAL,2008,39,6,2,151,29,288,0
5423,KERALA,MALAPPURAM,2008,51,7,2,149,28,525,0
5424,KERALA,PALAKKAD,2008,42,8,4,133,4,296,0
5425,KERALA,PATHANAMTHITTA,2008,32,8,0,168,12,173,0
5426,KERALA,RAILWAYS,2008,1,0,0,7,3,0,0
5427,KERALA,THRISSUR,2008,46,12,2,214,29,332,0
5428,KERALA,TRIVANDRUM COMMR.,2008,20,6,1,128,7,115,0
5429,KERALA,TRIVANDRUM RURAL,2008,43,20,7,404,9,314,0
5430,KERALA,WAYANADU,2008,35,7,0,74,11,114,0
5431,KERALA,TOTAL,2008,568,166,31,2745,258,4138,0
5432,MADHYA PRADESH,ALIRAJPUR,2008,41,14,1,37,1,7,0
5433,MADHYA PRADESH,ANUPPUR,2008,42,2,4,53,1,23,0
5434,MADHYA PRADESH,ASHOK NAGAR,2008,47,3,16,107,8,35,0
5435,MADHYA PRADESH,BALAGHAT,2008,61,6,8,131,11,38,0
5436,MADHYA PRADESH,BARWANI,2008,39,4,1,81,3,6,0
5437,MADHYA PRADESH,BETUL,2008,121,22,17,198,10,50,0
5438,MADHYA PRADESH,BHIND,2008,27,9,30,60,1,38,0
5439,MADHYA PRADESH,BHOPAL,2008,113,36,28,207,39,157,0
5440,MADHYA PRADESH,BHOPAL RLY.,2008,2,2,1,7,3,3,0
5441,MADHYA PRADESH,BURHANPUR,2008,14,2,3,55,0,30,0
5442,MADHYA PRADESH,CHHATARPUR,2008,57,14,22,194,20,58,0
5443,MADHYA PRADESH,CHHINDWARA,2008,120,11,17,185,22,121,0
5444,MADHYA PRADESH,DAMOH,2008,46,12,15,126,0,47,0
5445,MADHYA PRADESH,DATIYA,2008,25,11,17,63,0,32,0
5446,MADHYA PRADESH,DEWAS,2008,73,14,10,191,42,150,0
5447,MADHYA PRADESH,DHAR,2008,100,27,37,185,11,69,0
5448,MADHYA PRADESH,DINDORI,2008,20,1,2,33,1,4,0
5449,MADHYA PRADESH,GUNA,2008,72,13,9,134,16,25,0
5450,MADHYA PRADESH,GWALIOR,2008,42,47,24,126,17,139,0
5451,MADHYA PRADESH,HARDA,2008,18,7,6,42,39,0,0
5452,MADHYA PRADESH,HOSHANGABAD,2008,64,14,16,130,19,44,0
5453,MADHYA PRADESH,INDORE,2008,122,46,35,343,63,369,0
5454,MADHYA PRADESH,INDORE RLY.,2008,3,0,1,5,1,0,0
5455,MADHYA PRADESH,JABALPUR,2008,127,40,42,288,67,146,0
5456,MADHYA PRADESH,JABALPUR RLY.,2008,1,1,0,7,1,0,0
5457,MADHYA PRADESH,JHABUA,2008,31,18,4,32,0,9,0
5458,MADHYA PRADESH,KATNI,2008,48,5,18,97,7,57,0
5459,MADHYA PRADESH,KHANDWA,2008,52,10,5,154,27,37,0
5460,MADHYA PRADESH,KHARGON,2008,65,8,23,154,23,42,0
5461,MADHYA PRADESH,MANDLA,2008,47,2,4,87,14,25,0
5462,MADHYA PRADESH,MANDSAUR,2008,40,15,15,128,4,56,0
5463,MADHYA PRADESH,MORENA,2008,26,21,32,73,1,73,0
5464,MADHYA PRADESH,NARSINGHPUR,2008,61,2,14,100,16,44,0
5465,MADHYA PRADESH,NEEMUCH,2008,19,3,0,45,14,28,0
5466,MADHYA PRADESH,PANNA,2008,28,6,17,77,0,26,0
5467,MADHYA PRADESH,RAISEN,2008,67,17,19,150,0,35,0
5468,MADHYA PRADESH,RAJGARH,2008,83,22,10,166,36,136,0
5469,MADHYA PRADESH,RATLAM,2008,63,14,11,105,11,57,0
5470,MADHYA PRADESH,REWA,2008,82,26,26,124,7,67,0
5471,MADHYA PRADESH,SAGAR,2008,119,28,37,349,38,154,0
5472,MADHYA PRADESH,SATNA,2008,102,15,32,207,9,137,0
5473,MADHYA PRADESH,SEONI,2008,61,14,7,103,14,21,0
5474,MADHYA PRADESH,SHAHDOL,2008,47,13,16,139,9,57,0
5475,MADHYA PRADESH,SHAJAPUR,2008,57,13,12,161,34,77,0
5476,MADHYA PRADESH,SHEOPUR,2008,13,5,0,32,2,19,0
